Sample,toxin_abundance,toxin_clusters,toxin_families,longitude,latitude,ET0,AI,ports5,ports4,ports3,ports2,ports1,cities12,cities11,cities10,cities9,cities8,cities7,cities6,cities5,cities4,cities3,cities2,cities1,bio40,bio39,bio38,bio37,bio36,bio35,bio34,bio33,bio32,bio31,bio30,bio29,bio28,bio27,bio26,bio25,bio24,bio23,bio22,bio21,bio20,biomass,HDI,GDP_per_capita_PPP,GDP_PPP,pop_density,pop_count,DTI,Soybean_Glyphosate_2020_L,Soybean_Glyphosate_2020_H,Soybean_Glufosinate_2020_L,Soybean_Glufosinate_2020_H,Corn_Glufosinate_2020_L,Corn_Glufosinate_2020_H,Corn_Chlorpyrifos_2020_L,Corn_Chlorpyrifos_2020_H,soc,silt,sand,phh2o,ocs,ocd,nitrogen,clay,cec,cfvo,bdod,elevation,bio19,bio18,bio17,bio16,bio15,bio14,bio13,bio12,bio11,bio10,bio9,bio8,bio7,bio6,bio5,bio4,bio3,bio1,bio2,PFT9,PFT8,PFT7,PFT6,PFT5,PFT4,PFT32,PFT31,PFT30,PFT3,PFT29,PFT28,PFT27,PFT26,PFT25,PFT24,PFT23,PFT22,PFT21,PFT20,PFT2,PFT19,PFT18,PFT17,PFT16,PFT15,PFT14,PFT13,PFT12,PFT11,PFT10,PFT1,PFT0
933.T.2.3.H.E.1,0.729901027,22.46666667,16.2,148.303,-41.8693167,1253,5576,90,129,90,100,944,85,99,85,886,106,138,99,928,1351,6717,915,7141,0.0517,-1.413830996,1.13262403,-0.560769022,0.886910975,1.03075397,0.602552533,0.583980441,1.033052921,0.211806133,0.519505978,1.038682222,0.826620519,75.55809784,193.2044678,181.7186127,97.27522278,0.395940095,59.10520172,212.1809998,136.2854614,0,0.860427082,23644.875,16214974,307.2221375,94.45523071,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,1,171,166,158,219,20.17790604,37,83,699,9.199999809,16.70000076,11.5,15.51666641,18.10000038,4,22.10000038,303.0610962,53.6371994,12.98750019,9.708333015,0,0,0,0,0,0,0,0,0,0,0.420000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.539999962,0,0,0,0,91
1673.MBS0119.3,0.729046684,17,14.625,-117.22251,32.78075,1652,1633,7,50,419,7,100,4,2,4,26,26,40,44,73,53,18,2,49,0.404942006,-1.69512701,-0.580658019,-0.789523005,1.156000972,0.592618406,0.146393225,0.144237384,0.644557178,0.548653424,0.130245,0.686204016,0.361983955,116.7074966,217.1977692,228.9250793,126.8263092,0.281386644,99.8065033,240.322998,171.3951874,0,0.889160812,40943.78906,4330846720,0,0,-128,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,144,9,5,160,92.24420166,1,57,270,14.0666666,21.20000076,20.43333435,14.36666679,16.10000038,8.600000381,24.70000076,289.4456787,50.31055832,17.36666679,8.099999428,0,0,0,0,0,0,0,0,0.180000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.51999664,0,0,0,1.299999952,21
1526.Stillton4R1,0.727002892,89.66666667,48.33333333,-110.7,37.498,2105,660,702,702,831,706,710,175,228,224,175,218,240,228,310,249,276,428,652,0.982455015,0.634333014,0.205790997,-1.383970022,0.313127995,0.277059615,0.150602385,0.145796075,0.277678072,0.238979608,0.120959997,0.288807988,0.215477958,89.47601318,241.7916107,228.3009186,197.234848,0.378143162,77.42939758,266.6730042,167.2173462,5000,0.865029156,28432.75977,68664.0625,4.409488201,0.025330272,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,181,394,420,83,12,94,818,186,121,137,133,1129,26,36,22,52,36.09215927,4,19,137,3.316666603,27.33333206,19.76666641,21.86666679,40.59999847,-3.5,37.09999847,969.7839966,34.85221863,15.14166641,14.14999962,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.90000153,0,0,0,0,0
1674.McG.G110713Lb4,0.722089761,156,69,-73.865,40.731,1324,8670,8,9,9,8,8,0,0,0,21,45,32,53,20,70,35,56,0,0.508078992,0.667950988,1.761960983,0.010808,-0.051817,1.086901784,0.758947432,0.758947432,1.097518206,0.142988116,0.719380975,1.107555985,0.970083833,82.49866486,198.4265442,82.49866486,176.5670776,0.383124322,60.03929901,213.8359985,140.3075714,0,0.890088916,45405.85156,27794456576,19618.57617,12793.91016,-128,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,13,259,302,259,312,10.53431511,76,110,1148,1.033333421,23.28333282,1.033333421,22.61666679,33.5,-4.099999905,29.39999962,900.9703369,27.23880577,12.20416641,9.125,0,0,8.300000191,0,0,0,0,20.5,0,0,3.519999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.099999905,62.58000183,0,0,0,0,0
1883.2007.213.Crump.Artic.LTREB.main.lane2.NoIndex,0.721170141,77.33333333,42.66666667,-149.579071,68.601493,442,5399,180,180,735,1886,2483,372,730,372,386,690,372,2293,730,2617,2275,2425,3660,-0.706435978,-0.369841009,-0.45440501,-0.411103994,-1.152147055,0.38354823,0.439236999,0.367987841,0.525942743,0.15463534,0.346760005,0.536938012,0.429486632,12.46720505,129.868103,81.18408966,122.2602615,0.858871341,0.156452,170.6929932,68.83610535,400,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,3575,391,398,59,120,741,14069,211,851,78,46,760,34,120,27,120,63.9299202,7,47,239,-24.11666679,8.716666222,-20.43333435,8.716666222,45.20000076,-30,15.19999981,1380.836914,23.41445351,-9.516666412,10.58333302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20000076,0,0,0,0,0,0,5,16.89999962,57.90000153,0,0,0
945.P1.A2.lane2.NoIndex.L002,0.717763841,37.85,26.8,13.033,53.167,788,7289,134,151,164,152,134,39,84,70,56,39,100,170,101,185,203,84,381,0.004481,-0.118899003,0.86640501,-0.196866006,-0.177745998,1.010732174,0.630919933,0.626645565,1.012342572,0.188861519,0.608961999,1.040160656,0.809711158,31.34639168,185.6426086,69.85409546,190.1938477,0.640296578,17.75,206.8930054,106.5087814,7300,0.791647971,25455.2832,19110034,16.33127785,8.424407959,4,-1.5,-1.5,-1,-1,-1,-1,-1,-1,667,0,0,0,0,0,0,0,0,0,121,95,123,181,106,183,21.67789078,31,64,575,0.183333322,16.58333397,3.400000095,15.01666641,24.70000076,-3,21.70000076,671.3690186,28.20512772,8.25,6.966666698,0,0,18.89999962,0,0,0,0,5.800000191,0,0,1.639999986,0,1.919999957,0,0,0,0,0,0,0,0,0.460000008,0,0,0,0,0,0,0,0,0,59.24000168,12
990.KA3U.E.18,0.717661655,81,42,-88.230357,41.840717,1159,8135,49,49,59,58,273,18,9,18,27,46,26,64,29,194,85,192,9,0.358713001,1.353386045,0.994159997,0.260755002,-0.513616979,0.999223709,0.722747207,0.722747207,1.017715812,0.13765794,0.689625978,1.049134135,0.901709735,68.92341614,201.5274658,72.81780243,201.5274658,0.427929491,52.48469925,213.7749939,133.0896301,500,0.888232708,39900.08594,1368178048,55.609272,25.29103851,2,1.687799454,1.687799454,0.045401782,0.049921237,0.002996809,0.01157145,0.000128332,0.000257199,487,557,99,65,79,442,10719,344,286,23,136,226,135,309,135,309,31.18872452,36,106,943,-4.150000095,21.73333359,-4.150000095,21.73333359,40,-10.89999962,29.10000038,1041.331055,28.60416603,9.354166985,11.4416666,0,0,0,0,0,0,0,6.099999905,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24000001,0,92.48000336,0,0,0,0,0
1521.C1.s.8.1.sequences,0.716910435,49,39,-105.05,40,1779,2467,854,985,989,958,854,0,8,65535,18,0,12,11,39,78,477,8,936,-0.210912004,0.923229992,0.176091,-0.853227973,-0.070092,0.353922218,0.322610378,0.317322075,0.456794918,0.148774102,0.301182002,0.49565801,0.371916413,80.37516022,208.0319977,80.37516022,198.7380066,0.366500288,68.76529694,223.2120056,145.6839142,300,0.889160812,37107.94141,353787968,37.87440109,24.96624184,1,-1.5,-1.5,-1.5,-1.5,0.009731401,0.009731401,4.37E-05,0.000386377,193,348,406,69,39,251,2059,247,166,30,134,1577,44,133,44,171,45.06115341,14,67,439,-0.433333308,21.5,-0.433333308,14.1833334,41.5,-9.5,32,889.114624,40.74297333,10.10416698,16.90833282,0,0,0,0,0,0,0,0,0,0,0.25999999,12.38000011,0,0,0,0,0,0,0,0,0,0,2.960000038,0,8.220000267,0,0,76.16000366,0,0,0,0,0
807.B.F.11.a,0.715100436,50.92857143,32.14285714,-106.949183,45.942894,1459,2508,871,920,901,871,1013,162,207,200,162,245,292,207,539,686,703,617,1172,0.273456007,1.00543499,0.098522,-0.638612986,-0.452574015,0.413742065,0.33465609,0.307103932,0.484242469,0.171021253,0.265325993,0.533921003,0.401445895,55.71995544,215.8885345,55.71995544,193.6064606,0.494205177,45.20740128,235.7310028,131.5875702,300,0.821406364,29388.37109,0,0.030649764,0.018340163,2,-1.5,-1.5,-1.5,-1.5,0.008392259,0.011880137,9.18E-05,9.18E-05,328,434,286,69,43,308,2614,280,189,45,134,1054,43,122,43,167,57.39083481,12,65,366,-5.099999905,19.28333282,-5.099999905,11.48333359,43.90000153,-13.89999962,30,987.7990723,35.23158646,7.116666794,15.46666622,0,0,0,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95999908,0,0,0,0,0
1526.Stillton2R2,0.714461828,95.33333333,51.66666667,-110.7,37.496,2105,660,702,702,831,706,710,175,228,224,175,218,240,228,310,249,276,428,652,0.982455015,0.634333014,0.205790997,-1.383970022,0.313127995,0.277059615,0.150602385,0.145796075,0.277678072,0.238979608,0.120959997,0.288807988,0.215477958,89.47601318,241.7916107,228.3009186,197.234848,0.378143162,77.42939758,266.6730042,167.2173462,5000,0.865029156,28432.75977,68664.0625,4.409488201,0.025330272,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,1124,26,36,22,52,36.09215927,4,19,137,3.316666603,27.33333206,19.76666641,21.86666679,40.59999847,-3.5,37.09999847,969.7839966,34.85221863,15.14166641,14.14999962,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.90000153,0,0,0,0,0
1674.McG.G110718Ha2,0.712059308,197,78.5,-73.939,40.813,1312,9067,2,2,5,6,8,0,0,0,26,40,28,49,15,69,32,56,0,0.508078992,0.667950988,1.761960983,0.010808,-0.051817,1.086901784,0.758947432,0.758947432,1.097518206,0.142988116,0.719380975,1.107555985,0.970083833,82.49866486,198.4265442,82.49866486,176.5670776,0.383124322,60.03929901,213.8359985,140.3075714,740,0.890088916,46639.14453,60381134848,28895.66797,17254.19141,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,15,263,313,263,321,10.34732151,76,112,1190,0.916666627,23.11666679,0.916666627,22.46666718,33.90000153,-4.400000095,29.5,900.1616211,28.02359962,12.05000019,9.5,0,0,2,0,0,0,0,20.89999962,0,0,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.899999619,54.88000107,0,0,0,0.699999988,8
1030.TVF.2010.Loc2.D0.Rep3,0.709798999,93.28571429,47.85714286,-145.69,64.33,646,4379,488,488,562,1641,2238,286,557,301,286,525,301,2048,557,2372,2030,2180,3415,-0.576345026,0.249893993,-0.251159012,-0.321590006,-0.993146002,0.483502299,0.455550164,0.370927304,0.513724208,0.122026861,0.340606987,0.527646005,0.45396626,9.954918861,150.4867706,62.49999237,150.4867706,0.755297244,2.533329964,172.5480042,79.8147049,900,0.886376381,43268.66016,377571.9375,0.212739885,0.079308115,3,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,2577,635,277,56,76,634,10807,88,502,15,34,346,29,172,18,172,87.28689575,4,62,283,-19.14999962,13.8166666,-9.983333588,13.8166666,48.09999847,-25.70000076,22.39999962,1371.462646,26.21275139,-2.9375,12.60833359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
804.LS11.30,0.706827114,38.66666667,26.33333333,8.7786,44.4453,1213,9409,13,77,22,26,13,4,4,4,36,18,27,20,77,101,4,78,443,1.453400016,-1.144050956,0.951304018,0.103110999,0.425375998,1.088240027,0.633567214,0.630281448,1.150984526,0.218125552,0.506500006,1.189622998,0.964937389,69.55513763,217.9328461,223.7437744,97.10237122,0.453425676,52.39929962,243.3159943,141.1944122,7800,0.785605788,35340.61328,1345973888,34.37934113,21.12138367,2,-2,-2,-2,-2,-2,-2,-2,-2,820,343,354,66,69,521,5936,303,273,122,124,114,275,168,168,429,41.85087204,30,193,1142,7.300000191,22.13333321,22.13333321,15.25,23.59999847,3.700000048,27.29999924,612.7484131,29.80226135,14.41666698,7.033333302,2.619999886,0,3.099999905,0,0,0,0,6.400000095,0,0,0.620000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43999863,0,0,0,8.859999657,47
1883.2007.057.Crump.Artic.LTREB.main.lane1.NoIndex,0.705437247,45,34,-149.03557,68.86755,416,5306,238,238,856,2007,2604,494,851,494,507,811,494,2415,851,2738,2396,2546,3782,-0.654965997,-0.295955002,-0.470600992,-0.459351003,-1.17523098,0.362033933,0.411560476,0.343499154,0.497857928,0.159593165,0.328256011,0.504556,0.404582143,12.10687637,135.2477417,71.21242523,127.4114761,0.86957401,0.104838997,175.927002,70.36386108,400,0.886376381,43268.66016,57341.64844,0.026850607,0.008329238,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,3105,318,493,56,82,545,11795,188,701,100,44,639,30,109,25,109,63.28530884,8,44,221,-25.11666679,8.399999619,-21.31666756,8.399999619,45.90000153,-30.79999924,15.10000038,1406.14209,21.8954258,-10.09166718,10.05000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,5.079999924,16,49,0,0,0
1883.2007.079.Crump.Artic.LTREB.main.lane1.NoIndex,0.700164174,67.90322581,39.19354839,-149.59605,68.6256,439,5396,167,167,723,1874,2472,361,718,361,374,678,361,2282,718,2605,2263,2413,3649,-0.706435978,-0.369841009,-0.45440501,-0.411103994,-1.152147055,0.38354823,0.439236999,0.367987841,0.525942743,0.15463534,0.346760005,0.536938012,0.429486632,12.46720505,129.868103,81.18408966,122.2602615,0.858871341,0.156452,170.6929932,68.83610535,200,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,3786,411,384,59,93,611,14376,204,653,79,52,721,33,120,25,120,64.88964081,7,47,237,-24.25,8.833333015,-20.5,8.833333015,45.59999847,-30.20000076,15.39999962,1389.961548,23.11769104,-9.504166603,10.54166698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20000076,0,0,0,0,0,0,5,16.89999962,57.90000153,0,0,0
1521.IT1.s.6.1.sequences,0.70000663,105,57,-95.17,47.17,958,7032,170,218,200,170,718,35,99,97,60,35,174,139,99,480,287,186,553,0.031082001,1.513977051,0.410216004,0.097938001,-0.888493001,0.689516604,0.708610952,0.634748101,0.791642904,0.086119071,0.595169008,0.817506015,0.712926149,57.74235535,201.9493866,57.74235535,205.0983124,0.495361358,40.66669846,219.1999969,126.2029724,3850,0.889160812,37745.65625,867522.9375,0,0,3,1.853238583,1.853238583,0.030131541,0.03034075,0.00316595,0.012188768,7.13E-05,0.000113941,495,256,649,58,34,399,4504,95,219,92,115,481,55,296,55,296,56.90735245,15,106,674,-13.08333302,18.31666756,-13.08333302,18.31666756,48,-21.89999962,26.10000038,1274.404175,26.00694466,3.633333206,12.48333359,0,51.63999939,0,0,0,0,0,6,0.079999998,0,1.24000001,0,4.440000057,0,0,0,0,0,0,0,0,0.560000002,0,2.340000153,0,0.200000003,0,0,0,0,0,33.54000092,0
1627.LMC,0.697915585,49,31,80.37,34.59,1103,353,1655,1720,1737,1853,1655,257,578,541,535,257,541,725,578,727,948,959,1041,-1.137869954,-1.10E-05,-0.643773973,-1.292979002,-0.149619997,0.160908461,0.215922534,0.148496762,0.235281155,0.198688522,0.144351006,0.266281992,0.179878175,102.1507416,195.9199219,119.5204086,195.9199219,0.260913461,91.98999786,209.6519928,155.0826111,450,0.408559471,1146.385254,0,0.266543001,0.117079735,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,5004,0,33,0,33,119.6093063,0,14,39,-16.85000038,5.966666698,-10.63333321,5.966666698,37.59999847,-24.29999924,13.30000019,929.7943115,32.09219742,-5.541666508,12.0666666,0,0,0,0,0,0,68.19999695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.799999952,6,0,0,0,0,23
1521.NTP26.s.6.1.sequences,0.697910756,134,58,-96.15,44.12,1128,5768,303,346,334,303,601,29,54,47,47,29,47,117,54,235,205,161,478,0.049704,1.449434042,0.350760013,-0.068301998,-0.67288202,0.570846856,0.609027326,0.559443712,0.729688942,0.11586491,0.508728981,0.768061996,0.638981938,65.47879028,208.0639191,62.25069046,209.8681488,0.453273654,49.4292984,225.0310059,132.8625946,500,0.889160812,37745.65625,4015656.25,0.444237053,0.274436831,2,1.853238583,1.853238583,0.030131541,0.03034075,0.00316595,0.012188768,7.13E-05,0.000113941,397,416,296,70,79,453,4096,289,276,27,136,569,44,260,44,268,54.29530716,13,98,652,-9.416666985,20.26666641,-9.416666985,18.10000038,45.20000076,-17.10000038,28.10000038,1201.624756,27.08333397,6.120833397,12.24166679,0,0,2.299999952,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,0,0,0,0,0,26.55999947,0,0,0,28.18000031,0,42.92000198,0,0,0,0,0
1702.AT1,0.697277827,70.5,44.75,128.2,42.783,911,7111,280,280,290,584,405,12,53,33,12,23,33,53,124,57,92,170,317,-0.409280986,1.17166996,-0.852711022,0.897562981,-0.808565974,0.410180002,0.967684269,0.372325778,1.01810503,0.397508085,0.350463003,1.102278948,0.63775897,87.9568634,176.6604614,93.45301819,176.6604614,0.323408604,66.0667038,203.677002,140.0091248,1400,0.513391972,1606.437378,1570001.625,36.46640778,23.0332489,1,2.139698505,2.69711566,0.088061042,0.118109278,0.017466357,0.023004767,0.000212898,0.000276693,731,450,305,60,74,490,7792,244,288,149,120,591,25,403,25,403,96.06516266,7,155,653,-14.76666641,18.16666603,-14.76666641,18.16666603,48.5,-24,24.5,1328.952637,25.91065407,2.866666555,12.5666666,0,0,93.09999847,0,0,0,0,0,0.079999998,0,0.580000043,0,3.220000029,0,0,0,0,0,0,0,0,2.480000019,0,0,0,0.5,0,0,0,0,0,0,0
1521.DF1.M.s.6.1.sequences,0.696603299,118,57,-79.08,35.97,1413,8246,130,130,153,146,188,2,10,2,6,14,36,10,44,19,180,242,435,0.335694999,1.325431943,1.805444002,0.012648,0.153856993,1.07134366,0.736874223,0.731492221,1.072244644,0.152939886,0.693443,1.088231802,0.895757675,92.93138123,193.5154572,108.2935104,198.7859192,0.305425018,78.32289886,209.3159943,148.3713837,12800,0.858532071,32927.37891,835261440,56.43045425,39.30172729,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,388,328,446,54,43,386,3378,226,149,47,134,159,277,316,260,317,10.70894909,80,110,1166,5.116666794,24.56666565,10.46666718,23.96666718,33.90000153,-2,31.89999962,785.755127,38.91347122,14.9958334,13.1916666,0,0,44.29999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.70000076,0
1038.MR1,0.696132887,121,59.5,-121.63,44.5,1275,5903,159,159,209,169,161,54,109,54,79,74,54,223,359,109,632,147,828,2.568981886,-1.876252055,-0.278739989,0.736506999,0.082773,1.223201871,0.31522277,0.305049688,1.236638665,0.466468871,0.255757004,1.264330983,0.800858676,46.76723862,210.3478394,206.3933868,43.37613678,0.535034359,37.01129913,235.0350037,125.7577591,740,0.867813468,34269.83594,175902.1563,0.461212486,0.283068806,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,736,360,523,61,49,372,5439,117,240,80,99,909,334,64,64,364,64.45774841,14,127,751,0.01666669,15.98333359,15.98333359,0.550000012,32.60000229,-4.900000095,27.70000076,654.1609497,44.17177963,7.708333492,14.39999962,0,0,0,0,0,0,0,1.399999976,0.02,0,0,0,0,0,0,0,0,0,0,0,98.55999756,0,0,0,0,0,0,0,0,0,0,0,0
940.GH.Water,0.694616323,92,50,-108.28,39.19,1759,1517,789,789,892,793,797,11,13,11,49,27,70,13,256,245,279,203,739,0.498856008,0.642264009,0.312707007,-1.001016974,-0.060818002,0.448509932,0.235886157,0.234368697,0.448509932,0.24312982,0.215210006,0.460714996,0.353071451,81.29589844,221.0119171,84.25743866,164.467926,0.385011405,69.96769714,242.7740021,152.9675446,3850,0.889160812,37107.94141,4670348,1.327637553,0.720403552,1,-1.5,-1.5,-1.5,-1.5,0.009731401,0.009731401,4.37E-05,0.000386377,215,323,474,80,34,169,1597,203,113,209,141,1501,53,63,53,83,19.33310318,16,30,267,-1.533333421,23.29999924,-1.533333421,17.71666718,43.29999924,-9.300000191,34,999.0680542,35.16166306,10.8125,15.22499943,0,0,0,0,0,0,0,0,0.100000001,0,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.200000048,0,0,88.05999756,10.39999962,0
1627.LC,0.693392235,38,29,87.4,29.21,1364,2851,801,866,901,1000,801,19,105,105,19,265,273,105,268,462,419,350,757,-1.340762019,-0.472066998,-1.657557011,0.088614002,0.162958995,0.200405926,0.612394452,0.155214533,0.76431185,0.691821396,0.150331005,0.942813993,0.365992785,132.4761505,151.7750702,130.99823,145.0120697,0.158423617,124.2570038,203.6369934,155.5344849,100,0.408559471,1146.385254,164830.7969,4.369153023,1.123570085,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,4291,43,187,30,207,72.81702423,8,81,387,-3.883333445,10.94999981,-3.033333302,10.16666698,31.5,-13.19999981,18.29999924,608.2756348,47.08994675,3.808333397,14.83333302,0,0,0,0,0,0,0,0,0,0,0,0,0.060000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1.399999976,86.5,0,0,0,0,12
861.X10.jul09,0.690544928,32.5,21.83333333,-88.867,20.91,1861,5865,96,96,178,906,1344,23,69,68,40,23,79,237,390,173,69,985,1048,-0.682929993,0.346302003,-0.254240006,0.360872,1.093039036,0.436185151,0.624898672,0.308475912,1.053969741,0.463953972,0.273593992,1.113422036,0.655484498,133.5092316,194.836853,161.9616852,184.2653046,0.15379262,124.5910034,201.0800018,166.4650574,12800,0.647143781,8411.626953,1264121,15.48714828,12.44963455,2,-1.5,-1.5,-1.5,-1.5,0.004087487,0.004807378,5.37E-05,6.36E-05,655,302,350,75,113,597,6006,348,359,188,125,12,116,389,89,517,68.09210968,24,190,1092,23.14999962,27.75,25.33333206,27.08333397,19.90000153,15.80000019,35.70000076,190.793808,68.92797089,25.77499962,13.71666718,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.80000305,32.09999847,0,0,0,0,0
1717.39L.low.fertilizer,0.690393444,165,71,34.538,0.1328,1861,10005,508,525,514,508,1296,5,13,5,5,12,22,13,33,25,373,198,789,-0.456360996,0.243828997,1.181586027,0.531922996,1.34186995,1.003502369,0.686853886,0.63883853,1.197739959,0.228897229,0.488007993,1.308267951,0.949814677,163.5603027,177.7260742,175.957077,166.651535,0.039617132,159.6750031,183.0299988,169.4864044,10000,0.47299999,981.9922485,35949576,722.5640869,621.8063965,1,-1.5,-1.5,-1.5,-1.5,0.000237142,0.000278362,5.62E-06,6.18E-06,418,266,257,56,50,366,2967,478,179,93,117,1455,445,323,281,682,37.59062195,63,268,1863,20.11666679,21.85000038,21.60000038,21.36666679,14.40000057,14.30000019,28.70000076,68.70417786,82.92823792,21.04583359,11.9416666,0,0,0,0,0,0,0,0,0,0,1.75999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14000034,1.319999933,85.80000305,0,0,0,0,0
1883.2007.1.Crump.Artic.LTREB.main.lane2.NoIndex,0.690097776,78.59375,44.4375,-149.611542,68.59133,445,5453,215,215,766,1917,2514,404,761,404,417,721,404,2325,761,2648,2306,2456,3692,-0.706435978,-0.369841009,-0.45440501,-0.411103994,-1.152147055,0.38354823,0.439236999,0.367987841,0.525942743,0.15463534,0.346760005,0.536938012,0.429486632,12.46720505,129.868103,81.18408966,122.2602615,0.858871341,0.156452,170.6929932,68.83610535,200,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,3679,390,400,65,130,739,13759,210,910,82,43,778,35,122,26,122,64.74573517,7,48,243,-24.08333397,8.666666985,-20.44999886,8.666666985,45.09999847,-30,15.10000038,1377.326904,23.07834435,-9.554166794,10.40833378,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.199999809,16.39999962,60.5,0,0,0
1717.1H.high.fertilizer,0.689579081,206,75,34.523,0.1075,1858,10037,501,518,507,501,1289,0,6,0,6,9,14,6,27,18,366,192,783,-0.456360996,0.243828997,1.181586027,0.531922996,1.34186995,1.003502369,0.686853886,0.63883853,1.197739959,0.228897229,0.488007993,1.308267951,0.949814677,163.5603027,177.7260742,175.957077,166.651535,0.039617132,159.6750031,183.0299988,169.4864044,10000,0.47299999,981.9922485,35949576,941.1799316,809.9381714,1,-1.5,-1.5,-1.5,-1.5,0.000236282,0.000277502,5.53E-06,6.09E-06,546,261,287,56,60,401,3400,452,189,107,116,1438,430,322,286,689,38.4127655,64,270,1865,20.13333321,21.85000038,21.60000038,21.36666679,14.40000057,14.30000019,28.70000076,68.10614014,82.58101654,21.05416679,11.89166641,0,0,0,0,0,0,0,0,0,0,1.75999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14000034,1.319999933,85.80000305,0,0,0,0,0
1521.Chi.1.s.8.1.sequences,0.689334372,114.6666667,52.83333333,-87.75,41.78,1206,7978,23,25,45,23,269,0,0,0,23,36,35,42,36,159,77,159,0,0.364659995,1.256713986,1.064015985,0.231981993,-0.454784989,1.014725685,0.718345225,0.718345225,1.02991581,0.145604119,0.678418994,1.059730768,0.908042371,68.38963318,197.5438538,72.30117035,201.2187653,0.429015756,51.86669922,213.8999939,132.8559265,0,0.888232708,39900.08594,3997979136,1807.352173,1159.838379,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,188,154,303,154,303,26.26615334,42,104,962,-3.166666746,22.66666603,-3.166666746,22.66666603,39.09999847,-9.5,29.60000038,1041.208008,26.87553215,10.21249962,10.50833321,0,1.560000062,2.900000095,0,0,0,0,28,0,0,4.039999962,0,0,0,0,0,0,0,0,0,1.200000048,0,0,0,0,0,3.880000114,56.86000061,0,0,0,1.519999981,0
